action,block_minStateId,block_maxStateId,block_name,score,num
walk_W,7529,7560,red_stained_glass_pane,0.0,0
sprint_W,7529,7560,red_stained_glass_pane,0.0,0
walk_WA,7529,7560,red_stained_glass_pane,0.0,0
sprint_WA,7529,7560,red_stained_glass_pane,0.0,0
walk_A,7529,7560,red_stained_glass_pane,0.0,0
sprint_A,7529,7560,red_stained_glass_pane,0.0,0
walk_AS,7529,7560,red_stained_glass_pane,0.0,0
sprint_AS,7529,7560,red_stained_glass_pane,0.0,0
walk_S,7529,7560,red_stained_glass_pane,0.0,0
sprint_S,7529,7560,red_stained_glass_pane,0.0,0
walk_SD,7529,7560,red_stained_glass_pane,0.0,0
sprint_SD,7529,7560,red_stained_glass_pane,0.0,0
walk_D,7529,7560,red_stained_glass_pane,0.0,0
sprint_D,7529,7560,red_stained_glass_pane,0.0,0
walk_DW,7529,7560,red_stained_glass_pane,0.0,0
sprint_DW,7529,7560,red_stained_glass_pane,0.0,0
break_U,7529,7560,red_stained_glass_pane,0.0,0
break_UF,7529,7560,red_stained_glass_pane,0.0,0
break_F,7529,7560,red_stained_glass_pane,0.0,0
break_DF,7529,7560,red_stained_glass_pane,0.0,0
break_D,7529,7560,red_stained_glass_pane,0.0,0
jump,7561,7592,black_stained_glass_pane,0.0,0
sneak,7561,7592,black_stained_glass_pane,0.0,0
offset,7561,7592,black_stained_glass_pane,0.0,0
place,7561,7592,black_stained_glass_pane,0.0,0
walk_W,7561,7592,black_stained_glass_pane,0.0,0
sprint_W,7561,7592,black_stained_glass_pane,0.0,0
walk_WA,7561,7592,black_stained_glass_pane,0.0,0
sprint_WA,7561,7592,black_stained_glass_pane,0.0,0
walk_A,7561,7592,black_stained_glass_pane,0.0,0
sprint_A,7561,7592,black_stained_glass_pane,0.0,0
walk_AS,7561,7592,black_stained_glass_pane,0.0,0
sprint_AS,7561,7592,black_stained_glass_pane,0.0,0
walk_S,7561,7592,black_stained_glass_pane,0.0,0
sprint_S,7561,7592,black_stained_glass_pane,0.0,0
walk_SD,7561,7592,black_stained_glass_pane,0.0,0
sprint_SD,7561,7592,black_stained_glass_pane,0.0,0
walk_D,7561,7592,black_stained_glass_pane,0.0,0
sprint_D,7561,7592,black_stained_glass_pane,0.0,0
walk_DW,7561,7592,black_stained_glass_pane,0.0,0
sprint_DW,7561,7592,black_stained_glass_pane,0.0,0
break_U,7561,7592,black_stained_glass_pane,0.0,0
break_UF,7561,7592,black_stained_glass_pane,0.0,0
break_F,7561,7592,black_stained_glass_pane,0.0,0
break_DF,7561,7592,black_stained_glass_pane,0.0,0
break_D,7561,7592,black_stained_glass_pane,0.0,0
jump,7593,7672,acacia_stairs,0.0,0
sneak,7593,7672,acacia_stairs,0.0,0
offset,7593,7672,acacia_stairs,0.0,0
place,7593,7672,acacia_stairs,0.0,0
walk_W,7593,7672,acacia_stairs,0.0,0
sprint_W,7593,7672,acacia_stairs,0.0,0
walk_WA,7593,7672,acacia_stairs,0.0,0
sprint_WA,7593,7672,acacia_stairs,0.0,0
walk_A,7593,7672,acacia_stairs,0.0,0
sprint_A,7593,7672,acacia_stairs,0.0,0
walk_AS,7593,7672,acacia_stairs,0.0,0
sprint_AS,7593,7672,acacia_stairs,0.0,0
walk_S,7593,7672,acacia_stairs,0.0,0
sprint_S,7593,7672,acacia_stairs,0.0,0
walk_SD,7593,7672,acacia_stairs,0.0,0
sprint_SD,7593,7672,acacia_stairs,0.0,0
walk_D,7593,7672,acacia_stairs,0.0,0
sprint_D,7593,7672,acacia_stairs,0.0,0
walk_DW,7593,7672,acacia_stairs,0.0,0
sprint_DW,7593,7672,acacia_stairs,0.0,0
break_U,7593,7672,acacia_stairs,0.0,0
break_UF,7593,7672,acacia_stairs,0.0,0
break_F,7593,7672,acacia_stairs,0.0,0
break_DF,7593,7672,acacia_stairs,0.0,0
break_D,7593,7672,acacia_stairs,0.0,0
jump,7673,7752,dark_oak_stairs,0.0,0
sneak,7673,7752,dark_oak_stairs,0.0,0
offset,7673,7752,dark_oak_stairs,0.0,0
place,7673,7752,dark_oak_stairs,0.0,0
walk_W,7673,7752,dark_oak_stairs,0.0,0
sprint_W,7673,7752,dark_oak_stairs,0.0,0
walk_WA,7673,7752,dark_oak_stairs,0.0,0
sprint_WA,7673,7752,dark_oak_stairs,0.0,0
walk_A,7673,7752,dark_oak_stairs,0.0,0
sprint_A,7673,7752,dark_oak_stairs,0.0,0
walk_AS,7673,7752,dark_oak_stairs,0.0,0
sprint_AS,7673,7752,dark_oak_stairs,0.0,0
walk_S,7673,7752,dark_oak_stairs,0.0,0
sprint_S,7673,7752,dark_oak_stairs,0.0,0
walk_SD,7673,7752,dark_oak_stairs,0.0,0
sprint_SD,7673,7752,dark_oak_stairs,0.0,0
walk_D,7673,7752,dark_oak_stairs,0.0,0
sprint_D,7673,7752,dark_oak_stairs,0.0,0
walk_DW,7673,7752,dark_oak_stairs,0.0,0
sprint_DW,7673,7752,dark_oak_stairs,0.0,0
break_U,7673,7752,dark_oak_stairs,0.0,0
break_UF,7673,7752,dark_oak_stairs,0.0,0
break_F,7673,7752,dark_oak_stairs,0.0,0
break_DF,7673,7752,dark_oak_stairs,0.0,0
break_D,7673,7752,dark_oak_stairs,0.0,0
jump,7753,7753,slime_block,0.0,0
sneak,7753,7753,slime_block,0.0,0
offset,7753,7753,slime_block,0.0,0
place,7753,7753,slime_block,0.0,0
walk_W,7753,7753,slime_block,0.0,0
sprint_W,7753,7753,slime_block,0.0,0
walk_WA,7753,7753,slime_block,0.0,0
sprint_WA,7753,7753,slime_block,0.0,0
walk_A,7753,7753,slime_block,0.0,0
sprint_A,7753,7753,slime_block,0.0,0
walk_AS,7753,7753,slime_block,0.0,0
sprint_AS,7753,7753,slime_block,0.0,0
walk_S,7753,7753,slime_block,0.0,0
sprint_S,7753,7753,slime_block,0.0,0
walk_SD,7753,7753,slime_block,0.0,0
sprint_SD,7753,7753,slime_block,0.0,0
walk_D,7753,7753,slime_block,0.0,0
sprint_D,7753,7753,slime_block,0.0,0
walk_DW,7753,7753,slime_block,0.0,0
sprint_DW,7753,7753,slime_block,0.0,0
break_U,7753,7753,slime_block,0.0,0
break_UF,7753,7753,slime_block,0.0,0
break_F,7753,7753,slime_block,0.0,0
break_DF,7753,7753,slime_block,0.0,0
break_D,7753,7753,slime_block,0.0,0
jump,7754,7754,barrier,0.0,0
sneak,7754,7754,barrier,0.0,0
offset,7754,7754,barrier,0.0,0
place,7754,7754,barrier,0.0,0
walk_W,7754,7754,barrier,0.0,0
sprint_W,7754,7754,barrier,0.0,0
walk_WA,7754,7754,barrier,0.0,0
sprint_WA,7754,7754,barrier,0.0,0
walk_A,7754,7754,barrier,0.0,0
sprint_A,7754,7754,barrier,0.0,0
walk_AS,7754,7754,barrier,0.0,0
sprint_AS,7754,7754,barrier,0.0,0
walk_S,7754,7754,barrier,0.0,0
sprint_S,7754,7754,barrier,0.0,0
walk_SD,7754,7754,barrier,0.0,0
sprint_SD,7754,7754,barrier,0.0,0
walk_D,7754,7754,barrier,0.0,0
sprint_D,7754,7754,barrier,0.0,0
walk_DW,7754,7754,barrier,0.0,0
sprint_DW,7754,7754,barrier,0.0,0
break_U,7754,7754,barrier,0.0,0
break_UF,7754,7754,barrier,0.0,0
break_F,7754,7754,barrier,0.0,0
break_DF,7754,7754,barrier,0.0,0
break_D,7754,7754,barrier,0.0,0
jump,7755,7786,light,0.0,0
sneak,7755,7786,light,0.0,0
offset,7755,7786,light,0.0,0
place,7755,7786,light,0.0,0
walk_W,7755,7786,light,0.0,0
sprint_W,7755,7786,light,0.0,0
walk_WA,7755,7786,light,0.0,0
sprint_WA,7755,7786,light,0.0,0
walk_A,7755,7786,light,0.0,0
sprint_A,7755,7786,light,0.0,0
walk_AS,7755,7786,light,0.0,0
sprint_AS,7755,7786,light,0.0,0
walk_S,7755,7786,light,0.0,0
sprint_S,7755,7786,light,0.0,0
walk_SD,7755,7786,light,0.0,0
sprint_SD,7755,7786,light,0.0,0
walk_D,7755,7786,light,0.0,0
sprint_D,7755,7786,light,0.0,0
walk_DW,7755,7786,light,0.0,0
sprint_DW,7755,7786,light,0.0,0
break_U,7755,7786,light,0.0,0
break_UF,7755,7786,light,0.0,0
break_F,7755,7786,light,0.0,0
break_DF,7755,7786,light,0.0,0
break_D,7755,7786,light,0.0,0
jump,7787,7850,iron_trapdoor,0.0,0
sneak,7787,7850,iron_trapdoor,0.0,0
offset,7787,7850,iron_trapdoor,0.0,0
place,7787,7850,iron_trapdoor,0.0,0
walk_W,7787,7850,iron_trapdoor,0.0,0
sprint_W,7787,7850,iron_trapdoor,0.0,0
walk_WA,7787,7850,iron_trapdoor,0.0,0
sprint_WA,7787,7850,iron_trapdoor,0.0,0
walk_A,7787,7850,iron_trapdoor,0.0,0
sprint_A,7787,7850,iron_trapdoor,0.0,0
walk_AS,7787,7850,iron_trapdoor,0.0,0
sprint_AS,7787,7850,iron_trapdoor,0.0,0
walk_S,7787,7850,iron_trapdoor,0.0,0
sprint_S,7787,7850,iron_trapdoor,0.0,0
walk_SD,7787,7850,iron_trapdoor,0.0,0
sprint_SD,7787,7850,iron_trapdoor,0.0,0
walk_D,7787,7850,iron_trapdoor,0.0,0
sprint_D,7787,7850,iron_trapdoor,0.0,0
walk_DW,7787,7850,iron_trapdoor,0.0,0
sprint_DW,7787,7850,iron_trapdoor,0.0,0
break_U,7787,7850,iron_trapdoor,0.0,0
break_UF,7787,7850,iron_trapdoor,0.0,0
break_F,7787,7850,iron_trapdoor,0.0,0
break_DF,7787,7850,iron_trapdoor,0.0,0
break_D,7787,7850,iron_trapdoor,0.0,0
jump,7851,7851,prismarine,0.0,0
sneak,7851,7851,prismarine,0.0,0
offset,7851,7851,prismarine,0.0,0
place,7851,7851,prismarine,0.0,0
walk_W,7851,7851,prismarine,0.0,0
sprint_W,7851,7851,prismarine,0.0,0
walk_WA,7851,7851,prismarine,0.0,0
sprint_WA,7851,7851,prismarine,0.0,0
walk_A,7851,7851,prismarine,0.0,0
sprint_A,7851,7851,prismarine,0.0,0
walk_AS,7851,7851,prismarine,0.0,0
sprint_AS,7851,7851,prismarine,0.0,0
walk_S,7851,7851,prismarine,0.0,0
sprint_S,7851,7851,prismarine,0.0,0
walk_SD,7851,7851,prismarine,0.0,0
sprint_SD,7851,7851,prismarine,0.0,0
walk_D,7851,7851,prismarine,0.0,0
sprint_D,7851,7851,prismarine,0.0,0
walk_DW,7851,7851,prismarine,0.0,0
sprint_DW,7851,7851,prismarine,0.0,0
break_U,7851,7851,prismarine,0.0,0
break_UF,7851,7851,prismarine,0.0,0
break_F,7851,7851,prismarine,0.0,0
break_DF,7851,7851,prismarine,0.0,0
break_D,7851,7851,prismarine,0.0,0
jump,7852,7852,prismarine_bricks,0.0,0
sneak,7852,7852,prismarine_bricks,0.0,0
offset,7852,7852,prismarine_bricks,0.0,0
place,7852,7852,prismarine_bricks,0.0,0
walk_W,7852,7852,prismarine_bricks,0.0,0
sprint_W,7852,7852,prismarine_bricks,0.0,0
walk_WA,7852,7852,prismarine_bricks,0.0,0
sprint_WA,7852,7852,prismarine_bricks,0.0,0
walk_A,7852,7852,prismarine_bricks,0.0,0
sprint_A,7852,7852,prismarine_bricks,0.0,0
walk_AS,7852,7852,prismarine_bricks,0.0,0
sprint_AS,7852,7852,prismarine_bricks,0.0,0
walk_S,7852,7852,prismarine_bricks,0.0,0
sprint_S,7852,7852,prismarine_bricks,0.0,0
walk_SD,7852,7852,prismarine_bricks,0.0,0
sprint_SD,7852,7852,prismarine_bricks,0.0,0
walk_D,7852,7852,prismarine_bricks,0.0,0
sprint_D,7852,7852,prismarine_bricks,0.0,0
walk_DW,7852,7852,prismarine_bricks,0.0,0
sprint_DW,7852,7852,prismarine_bricks,0.0,0
break_U,7852,7852,prismarine_bricks,0.0,0
break_UF,7852,7852,prismarine_bricks,0.0,0
break_F,7852,7852,prismarine_bricks,0.0,0
break_DF,7852,7852,prismarine_bricks,0.0,0
break_D,7852,7852,prismarine_bricks,0.0,0
jump,7853,7853,dark_prismarine,0.0,0
sneak,7853,7853,dark_prismarine,0.0,0
offset,7853,7853,dark_prismarine,0.0,0
place,7853,7853,dark_prismarine,0.0,0
walk_W,7853,7853,dark_prismarine,0.0,0
sprint_W,7853,7853,dark_prismarine,0.0,0
walk_WA,7853,7853,dark_prismarine,0.0,0
sprint_WA,7853,7853,dark_prismarine,0.0,0
walk_A,7853,7853,dark_prismarine,0.0,0
sprint_A,7853,7853,dark_prismarine,0.0,0
walk_AS,7853,7853,dark_prismarine,0.0,0
sprint_AS,7853,7853,dark_prismarine,0.0,0
walk_S,7853,7853,dark_prismarine,0.0,0
sprint_S,7853,7853,dark_prismarine,0.0,0
walk_SD,7853,7853,dark_prismarine,0.0,0
sprint_SD,7853,7853,dark_prismarine,0.0,0
walk_D,7853,7853,dark_prismarine,0.0,0
sprint_D,7853,7853,dark_prismarine,0.0,0
walk_DW,7853,7853,dark_prismarine,0.0,0
sprint_DW,7853,7853,dark_prismarine,0.0,0
break_U,7853,7853,dark_prismarine,0.0,0
break_UF,7853,7853,dark_prismarine,0.0,0
break_F,7853,7853,dark_prismarine,0.0,0
break_DF,7853,7853,dark_prismarine,0.0,0
break_D,7853,7853,dark_prismarine,0.0,0
jump,7854,7933,prismarine_stairs,0.0,0
sneak,7854,7933,prismarine_stairs,0.0,0
offset,7854,7933,prismarine_stairs,0.0,0
place,7854,7933,prismarine_stairs,0.0,0
walk_W,7854,7933,prismarine_stairs,0.0,0
sprint_W,7854,7933,prismarine_stairs,0.0,0
walk_WA,7854,7933,prismarine_stairs,0.0,0
sprint_WA,7854,7933,prismarine_stairs,0.0,0
walk_A,7854,7933,prismarine_stairs,0.0,0
sprint_A,7854,7933,prismarine_stairs,0.0,0
walk_AS,7854,7933,prismarine_stairs,0.0,0
sprint_AS,7854,7933,prismarine_stairs,0.0,0
walk_S,7854,7933,prismarine_stairs,0.0,0
sprint_S,7854,7933,prismarine_stairs,0.0,0
walk_SD,7854,7933,prismarine_stairs,0.0,0
sprint_SD,7854,7933,prismarine_stairs,0.0,0
walk_D,7854,7933,prismarine_stairs,0.0,0
sprint_D,7854,7933,prismarine_stairs,0.0,0
walk_DW,7854,7933,prismarine_stairs,0.0,0
sprint_DW,7854,7933,prismarine_stairs,0.0,0
break_U,7854,7933,prismarine_stairs,0.0,0
break_UF,7854,7933,prismarine_stairs,0.0,0
break_F,7854,7933,prismarine_stairs,0.0,0
break_DF,7854,7933,prismarine_stairs,0.0,0
break_D,7854,7933,prismarine_stairs,0.0,0
jump,7934,8013,prismarine_brick_stairs,0.0,0
sneak,7934,8013,prismarine_brick_stairs,0.0,0
offset,7934,8013,prismarine_brick_stairs,0.0,0
place,7934,8013,prismarine_brick_stairs,0.0,0
walk_W,7934,8013,prismarine_brick_stairs,0.0,0
sprint_W,7934,8013,prismarine_brick_stairs,0.0,0
walk_WA,7934,8013,prismarine_brick_stairs,0.0,0
sprint_WA,7934,8013,prismarine_brick_stairs,0.0,0
walk_A,7934,8013,prismarine_brick_stairs,0.0,0
sprint_A,7934,8013,prismarine_brick_stairs,0.0,0
walk_AS,7934,8013,prismarine_brick_stairs,0.0,0
sprint_AS,7934,8013,prismarine_brick_stairs,0.0,0
walk_S,7934,8013,prismarine_brick_stairs,0.0,0
sprint_S,7934,8013,prismarine_brick_stairs,0.0,0
walk_SD,7934,8013,prismarine_brick_stairs,0.0,0
sprint_SD,7934,8013,prismarine_brick_stairs,0.0,0
walk_D,7934,8013,prismarine_brick_stairs,0.0,0
sprint_D,7934,8013,prismarine_brick_stairs,0.0,0
walk_DW,7934,8013,prismarine_brick_stairs,0.0,0
sprint_DW,7934,8013,prismarine_brick_stairs,0.0,0
break_U,7934,8013,prismarine_brick_stairs,0.0,0
break_UF,7934,8013,prismarine_brick_stairs,0.0,0
break_F,7934,8013,prismarine_brick_stairs,0.0,0
break_DF,7934,8013,prismarine_brick_stairs,0.0,0
break_D,7934,8013,prismarine_brick_stairs,0.0,0
jump,8014,8093,dark_prismarine_stairs,0.0,0
sneak,8014,8093,dark_prismarine_stairs,0.0,0
offset,8014,8093,dark_prismarine_stairs,0.0,0
place,8014,8093,dark_prismarine_stairs,0.0,0
walk_W,8014,8093,dark_prismarine_stairs,0.0,0
sprint_W,8014,8093,dark_prismarine_stairs,0.0,0
walk_WA,8014,8093,dark_prismarine_stairs,0.0,0
sprint_WA,8014,8093,dark_prismarine_stairs,0.0,0
walk_A,8014,8093,dark_prismarine_stairs,0.0,0
sprint_A,8014,8093,dark_prismarine_stairs,0.0,0
walk_AS,8014,8093,dark_prismarine_stairs,0.0,0
sprint_AS,8014,8093,dark_prismarine_stairs,0.0,0
walk_S,8014,8093,dark_prismarine_stairs,0.0,0
sprint_S,8014,8093,dark_prismarine_stairs,0.0,0
walk_SD,8014,8093,dark_prismarine_stairs,0.0,0
sprint_SD,8014,8093,dark_prismarine_stairs,0.0,0
walk_D,8014,8093,dark_prismarine_stairs,0.0,0
sprint_D,8014,8093,dark_prismarine_stairs,0.0,0
walk_DW,8014,8093,dark_prismarine_stairs,0.0,0
sprint_DW,8014,8093,dark_prismarine_stairs,0.0,0
break_U,8014,8093,dark_prismarine_stairs,0.0,0
break_UF,8014,8093,dark_prismarine_stairs,0.0,0
break_F,8014,8093,dark_prismarine_stairs,0.0,0
break_DF,8014,8093,dark_prismarine_stairs,0.0,0
break_D,8014,8093,dark_prismarine_stairs,0.0,0
jump,8094,8099,prismarine_slab,0.0,0
sneak,8094,8099,prismarine_slab,0.0,0
offset,8094,8099,prismarine_slab,0.0,0
place,8094,8099,prismarine_slab,0.0,0
walk_W,8094,8099,prismarine_slab,0.0,0
sprint_W,8094,8099,prismarine_slab,0.0,0
walk_WA,8094,8099,prismarine_slab,0.0,0
sprint_WA,8094,8099,prismarine_slab,0.0,0
walk_A,8094,8099,prismarine_slab,0.0,0
sprint_A,8094,8099,prismarine_slab,0.0,0
walk_AS,8094,8099,prismarine_slab,0.0,0
sprint_AS,8094,8099,prismarine_slab,0.0,0
walk_S,8094,8099,prismarine_slab,0.0,0
sprint_S,8094,8099,prismarine_slab,0.0,0
walk_SD,8094,8099,prismarine_slab,0.0,0
sprint_SD,8094,8099,prismarine_slab,0.0,0
walk_D,8094,8099,prismarine_slab,0.0,0
sprint_D,8094,8099,prismarine_slab,0.0,0
walk_DW,8094,8099,prismarine_slab,0.0,0
sprint_DW,8094,8099,prismarine_slab,0.0,0
break_U,8094,8099,prismarine_slab,0.0,0
break_UF,8094,8099,prismarine_slab,0.0,0
break_F,8094,8099,prismarine_slab,0.0,0
break_DF,8094,8099,prismarine_slab,0.0,0
break_D,8094,8099,prismarine_slab,0.0,0
jump,8100,8105,prismarine_brick_slab,0.0,0
sneak,8100,8105,prismarine_brick_slab,0.0,0
offset,8100,8105,prismarine_brick_slab,0.0,0
place,8100,8105,prismarine_brick_slab,0.0,0
walk_W,8100,8105,prismarine_brick_slab,0.0,0
sprint_W,8100,8105,prismarine_brick_slab,0.0,0
walk_WA,8100,8105,prismarine_brick_slab,0.0,0
sprint_WA,8100,8105,prismarine_brick_slab,0.0,0
walk_A,8100,8105,prismarine_brick_slab,0.0,0
sprint_A,8100,8105,prismarine_brick_slab,0.0,0
walk_AS,8100,8105,prismarine_brick_slab,0.0,0
sprint_AS,8100,8105,prismarine_brick_slab,0.0,0
walk_S,8100,8105,prismarine_brick_slab,0.0,0
sprint_S,8100,8105,prismarine_brick_slab,0.0,0
walk_SD,8100,8105,prismarine_brick_slab,0.0,0
sprint_SD,8100,8105,prismarine_brick_slab,0.0,0
walk_D,8100,8105,prismarine_brick_slab,0.0,0
sprint_D,8100,8105,prismarine_brick_slab,0.0,0
walk_DW,8100,8105,prismarine_brick_slab,0.0,0
sprint_DW,8100,8105,prismarine_brick_slab,0.0,0
break_U,8100,8105,prismarine_brick_slab,0.0,0
break_UF,8100,8105,prismarine_brick_slab,0.0,0
break_F,8100,8105,prismarine_brick_slab,0.0,0
break_DF,8100,8105,prismarine_brick_slab,0.0,0
break_D,8100,8105,prismarine_brick_slab,0.0,0
jump,8106,8111,dark_prismarine_slab,0.0,0
sneak,8106,8111,dark_prismarine_slab,0.0,0
offset,8106,8111,dark_prismarine_slab,0.0,0
place,8106,8111,dark_prismarine_slab,0.0,0
walk_W,8106,8111,dark_prismarine_slab,0.0,0
sprint_W,8106,8111,dark_prismarine_slab,0.0,0
walk_WA,8106,8111,dark_prismarine_slab,0.0,0
sprint_WA,8106,8111,dark_prismarine_slab,0.0,0
walk_A,8106,8111,dark_prismarine_slab,0.0,0
sprint_A,8106,8111,dark_prismarine_slab,0.0,0
walk_AS,8106,8111,dark_prismarine_slab,0.0,0
sprint_AS,8106,8111,dark_prismarine_slab,0.0,0
walk_S,8106,8111,dark_prismarine_slab,0.0,0
sprint_S,8106,8111,dark_prismarine_slab,0.0,0
walk_SD,8106,8111,dark_prismarine_slab,0.0,0
sprint_SD,8106,8111,dark_prismarine_slab,0.0,0
walk_D,8106,8111,dark_prismarine_slab,0.0,0
sprint_D,8106,8111,dark_prismarine_slab,0.0,0
walk_DW,8106,8111,dark_prismarine_slab,0.0,0
sprint_DW,8106,8111,dark_prismarine_slab,0.0,0
break_U,8106,8111,dark_prismarine_slab,0.0,0
break_UF,8106,8111,dark_prismarine_slab,0.0,0
break_F,8106,8111,dark_prismarine_slab,0.0,0
break_DF,8106,8111,dark_prismarine_slab,0.0,0
break_D,8106,8111,dark_prismarine_slab,0.0,0
jump,8112,8112,sea_lantern,0.0,0
sneak,8112,8112,sea_lantern,0.0,0
offset,8112,8112,sea_lantern,0.0,0
place,8112,8112,sea_lantern,0.0,0
walk_W,8112,8112,sea_lantern,0.0,0
sprint_W,8112,8112,sea_lantern,0.0,0
walk_WA,8112,8112,sea_lantern,0.0,0
sprint_WA,8112,8112,sea_lantern,0.0,0
walk_A,8112,8112,sea_lantern,0.0,0
sprint_A,8112,8112,sea_lantern,0.0,0
walk_AS,8112,8112,sea_lantern,0.0,0
sprint_AS,8112,8112,sea_lantern,0.0,0
walk_S,8112,8112,sea_lantern,0.0,0
sprint_S,8112,8112,sea_lantern,0.0,0
walk_SD,8112,8112,sea_lantern,0.0,0
sprint_SD,8112,8112,sea_lantern,0.0,0
walk_D,8112,8112,sea_lantern,0.0,0
sprint_D,8112,8112,sea_lantern,0.0,0
walk_DW,8112,8112,sea_lantern,0.0,0
sprint_DW,8112,8112,sea_lantern,0.0,0
break_U,8112,8112,sea_lantern,0.0,0
break_UF,8112,8112,sea_lantern,0.0,0
break_F,8112,8112,sea_lantern,0.0,0
break_DF,8112,8112,sea_lantern,0.0,0
break_D,8112,8112,sea_lantern,0.0,0
jump,8113,8115,hay_block,0.0,0
sneak,8113,8115,hay_block,0.0,0
offset,8113,8115,hay_block,0.0,0
place,8113,8115,hay_block,0.0,0
walk_W,8113,8115,hay_block,0.0,0
sprint_W,8113,8115,hay_block,0.0,0
walk_WA,8113,8115,hay_block,0.0,0
sprint_WA,8113,8115,hay_block,0.0,0
walk_A,8113,8115,hay_block,0.0,0
sprint_A,8113,8115,hay_block,0.0,0
walk_AS,8113,8115,hay_block,0.0,0
sprint_AS,8113,8115,hay_block,0.0,0
walk_S,8113,8115,hay_block,0.0,0
sprint_S,8113,8115,hay_block,0.0,0
walk_SD,8113,8115,hay_block,0.0,0
sprint_SD,8113,8115,hay_block,0.0,0
walk_D,8113,8115,hay_block,0.0,0
sprint_D,8113,8115,hay_block,0.0,0
walk_DW,8113,8115,hay_block,0.0,0
sprint_DW,8113,8115,hay_block,0.0,0
break_U,8113,8115,hay_block,0.0,0
break_UF,8113,8115,hay_block,0.0,0
break_F,8113,8115,hay_block,0.0,0
break_DF,8113,8115,hay_block,0.0,0
break_D,8113,8115,hay_block,0.0,0
jump,8116,8116,white_carpet,0.0,0
sneak,8116,8116,white_carpet,0.0,0
offset,8116,8116,white_carpet,0.0,0
place,8116,8116,white_carpet,0.0,0
walk_W,8116,8116,white_carpet,0.0,0
sprint_W,8116,8116,white_carpet,0.0,0
walk_WA,8116,8116,white_carpet,0.0,0
sprint_WA,8116,8116,white_carpet,0.0,0
walk_A,8116,8116,white_carpet,0.0,0
sprint_A,8116,8116,white_carpet,0.0,0
walk_AS,8116,8116,white_carpet,0.0,0
sprint_AS,8116,8116,white_carpet,0.0,0
walk_S,8116,8116,white_carpet,0.0,0
sprint_S,8116,8116,white_carpet,0.0,0
walk_SD,8116,8116,white_carpet,0.0,0
sprint_SD,8116,8116,white_carpet,0.0,0
walk_D,8116,8116,white_carpet,0.0,0
sprint_D,8116,8116,white_carpet,0.0,0
walk_DW,8116,8116,white_carpet,0.0,0
sprint_DW,8116,8116,white_carpet,0.0,0
break_U,8116,8116,white_carpet,0.0,0
break_UF,8116,8116,white_carpet,0.0,0
break_F,8116,8116,white_carpet,0.0,0
break_DF,8116,8116,white_carpet,0.0,0
break_D,8116,8116,white_carpet,0.0,0
jump,8117,8117,orange_carpet,0.0,0
sneak,8117,8117,orange_carpet,0.0,0
offset,8117,8117,orange_carpet,0.0,0
place,8117,8117,orange_carpet,0.0,0
walk_W,8117,8117,orange_carpet,0.0,0
sprint_W,8117,8117,orange_carpet,0.0,0
walk_WA,8117,8117,orange_carpet,0.0,0
sprint_WA,8117,8117,orange_carpet,0.0,0
walk_A,8117,8117,orange_carpet,0.0,0
sprint_A,8117,8117,orange_carpet,0.0,0
walk_AS,8117,8117,orange_carpet,0.0,0
sprint_AS,8117,8117,orange_carpet,0.0,0
walk_S,8117,8117,orange_carpet,0.0,0
sprint_S,8117,8117,orange_carpet,0.0,0
walk_SD,8117,8117,orange_carpet,0.0,0
sprint_SD,8117,8117,orange_carpet,0.0,0
walk_D,8117,8117,orange_carpet,0.0,0
sprint_D,8117,8117,orange_carpet,0.0,0
walk_DW,8117,8117,orange_carpet,0.0,0
sprint_DW,8117,8117,orange_carpet,0.0,0
break_U,8117,8117,orange_carpet,0.0,0
break_UF,8117,8117,orange_carpet,0.0,0
break_F,8117,8117,orange_carpet,0.0,0
break_DF,8117,8117,orange_carpet,0.0,0
break_D,8117,8117,orange_carpet,0.0,0
jump,8118,8118,magenta_carpet,0.0,0
sneak,8118,8118,magenta_carpet,0.0,0
offset,8118,8118,magenta_carpet,0.0,0
place,8118,8118,magenta_carpet,0.0,0
walk_W,8118,8118,magenta_carpet,0.0,0
sprint_W,8118,8118,magenta_carpet,0.0,0
walk_WA,8118,8118,magenta_carpet,0.0,0
sprint_WA,8118,8118,magenta_carpet,0.0,0
walk_A,8118,8118,magenta_carpet,0.0,0
sprint_A,8118,8118,magenta_carpet,0.0,0
walk_AS,8118,8118,magenta_carpet,0.0,0
sprint_AS,8118,8118,magenta_carpet,0.0,0
walk_S,8118,8118,magenta_carpet,0.0,0
sprint_S,8118,8118,magenta_carpet,0.0,0
walk_SD,8118,8118,magenta_carpet,0.0,0
sprint_SD,8118,8118,magenta_carpet,0.0,0
walk_D,8118,8118,magenta_carpet,0.0,0
sprint_D,8118,8118,magenta_carpet,0.0,0
walk_DW,8118,8118,magenta_carpet,0.0,0
sprint_DW,8118,8118,magenta_carpet,0.0,0
break_U,8118,8118,magenta_carpet,0.0,0
break_UF,8118,8118,magenta_carpet,0.0,0
break_F,8118,8118,magenta_carpet,0.0,0
break_DF,8118,8118,magenta_carpet,0.0,0
break_D,8118,8118,magenta_carpet,0.0,0
jump,8119,8119,light_blue_carpet,0.0,0
sneak,8119,8119,light_blue_carpet,0.0,0
offset,8119,8119,light_blue_carpet,0.0,0
place,8119,8119,light_blue_carpet,0.0,0
walk_W,8119,8119,light_blue_carpet,0.0,0
sprint_W,8119,8119,light_blue_carpet,0.0,0
